,tid,attribute,correct_val
8972,1495,sched_dep_time,11:25 a.m.
8973,1495,act_dep_time,11:40 a.m.
8974,1495,sched_arr_time,5:25 p.m.
8975,1495,act_arr_time,4:56 p.m.
8976,1496,src,flytecomm
8977,1496,flight,UA-5487-SFO-MRY
8978,1496,sched_dep_time,10:39 a.m.
8979,1496,act_dep_time,10:33 a.m.
8980,1496,sched_arr_time,11:19 a.m.
8981,1496,act_arr_time,11:21 a.m.
8982,1497,src,flytecomm
8983,1497,flight,AA-204-LAX-MCO
8984,1497,sched_dep_time,11:25 p.m.
8985,1497,act_dep_time,11:25 p.m.
8986,1497,sched_arr_time,6:55 a.m.
8987,1497,act_arr_time,6:55 a.m.
8988,1498,src,flytecomm
8989,1498,flight,UA-414-LAX-SFO
8990,1498,sched_dep_time,6:00 a.m.
8991,1498,act_dep_time,5:56 a.m.
8992,1498,sched_arr_time,7:23 a.m.
8993,1498,act_arr_time,7:17 a.m.
8994,1499,src,flytecomm
8995,1499,flight,CO-1614-LAX-IAH
8996,1499,sched_dep_time,12:30 a.m.
8997,1499,act_dep_time,12:41 a.m.
8998,1499,sched_arr_time,5:35 a.m.
8999,1499,act_arr_time,5:26 a.m.
9000,1500,src,flytecomm
9001,1500,flight,UA-2726-FLL-PHL
9002,1500,sched_dep_time,4:00 p.m.
9003,1500,act_dep_time,4:00 p.m.
9004,1500,sched_arr_time,6:46 p.m.
9005,1500,act_arr_time,6:28 p.m.
9006,1501,src,flytecomm
9007,1501,flight,CO-52-IAH-LAX
9008,1501,sched_dep_time,7:35 a.m.
9009,1501,act_dep_time,7:29 a.m.
9010,1501,sched_arr_time,9:21 a.m.
9011,1501,act_arr_time,9:14 a.m.
9012,1502,src,flytecomm
9013,1502,flight,CO-1090-BOS-IAH
9014,1502,sched_dep_time,9:45 a.m.
9015,1502,act_dep_time,10:19 a.m.
9016,1502,sched_arr_time,1:16 p.m.
9017,1502,act_arr_time,1:19 p.m.
9018,1503,src,flytecomm
9019,1503,flight,AA-616-DFW-DTW
9020,1503,sched_dep_time,9:05 a.m.
9021,1503,act_dep_time,10:10 a.m.
9022,1503,sched_arr_time,12:35 p.m.
9023,1503,act_arr_time,1:27 p.m.
9024,1504,src,flytecomm
9025,1504,flight,UA-3515-IAD-MSP
9026,1504,sched_dep_time,8:15 a.m.
9027,1504,act_dep_time,8:12 a.m.
9028,1504,sched_arr_time,10:06 a.m.
9029,1504,act_arr_time,9:56 a.m.
9030,1505,src,flytecomm
9031,1505,flight,AA-3468-CVG-MIA
9032,1505,sched_dep_time,7:00 a.m.
9033,1505,act_dep_time,7:25 a.m.
9034,1505,sched_arr_time,9:55 a.m.
9035,1505,act_arr_time,9:45 a.m.
9036,1506,src,flytecomm
9037,1506,flight,AA-484-DFW-MIA
9038,1506,sched_dep_time,4:15 p.m.
9039,1506,act_dep_time,4:29 p.m.
9040,1506,sched_arr_time,7:55 p.m.
9041,1506,act_arr_time,7:39 p.m.
9042,1507,src,flytecomm
9043,1507,flight,AA-1886-BOS-MIA
9044,1507,sched_dep_time,10:45 a.m.
9045,1507,act_dep_time,10:55 a.m.
9046,1507,sched_arr_time,2:20 p.m.
9047,1507,act_arr_time,1:40 p.m.
9048,1508,src,flytecomm
9049,1508,flight,CO-62-IAH-EWR
9050,1508,sched_dep_time,2:30 p.m.
9051,1508,act_dep_time,2:48 p.m.
9052,1508,sched_arr_time,7:03 p.m.
9053,1508,act_arr_time,7:10 p.m.
9054,1509,src,flytecomm
9055,1509,flight,CO-1561-PHX-IAH
9056,1509,sched_dep_time,8:05 a.m.
9057,1509,act_dep_time,8:00 a.m.
9058,1509,sched_arr_time,11:35 a.m.
9059,1509,act_arr_time,11:32 a.m.
9060,1510,src,flytecomm
9061,1510,flight,UA-2314-ATL-PHL
9062,1510,sched_dep_time,2:55 p.m.
9063,1510,act_dep_time,2:55 p.m.
9064,1510,sched_arr_time,5:00 p.m.
9065,1510,act_arr_time,4:47 p.m.
9066,1511,src,flytecomm
9067,1511,flight,AA-446-DFW-PHL
9068,1511,sched_dep_time,11:50 a.m.
9069,1511,act_dep_time,12:12 p.m.
9070,1511,sched_arr_time,3:50 p.m.
9071,1511,act_arr_time,4:09 p.m.
9072,1512,src,flytecomm
9073,1512,flight,CO-1023-IAH-DEN
9074,1512,sched_dep_time,11:40 a.m.
9075,1512,act_dep_time,11:56 a.m.
9076,1512,sched_arr_time,1:17 p.m.
9077,1512,act_arr_time,1:14 p.m.
9078,1513,src,flytecomm
9079,1513,flight,AA-466-IAH-MIA
9080,1513,sched_dep_time,6:00 a.m.
9081,1513,act_dep_time,6:08 a.m.
9082,1513,sched_arr_time,9:20 a.m.
9083,1513,act_arr_time,9:05 a.m.
9084,1514,src,flytecomm
9085,1514,flight,UA-3050-PHX-CLT
9086,1514,sched_dep_time,11:05 a.m.
9087,1514,act_dep_time,11:30 a.m.
9088,1514,sched_arr_time,4:57 p.m.
9089,1514,act_arr_time,5:05 p.m.
9090,1515,src,flytecomm
9091,1515,flight,CO-89-IAH-EWR
9092,1515,sched_dep_time,6:00 a.m.
9093,1515,act_dep_time,6:02 a.m.
9094,1515,sched_arr_time,10:20 a.m.
9095,1515,act_arr_time,10:27 a.m.
9096,1516,src,flytecomm
9097,1516,flight,CO-1088-CLE-IAH
9098,1516,sched_dep_time,8:40 a.m.
9099,1516,act_dep_time,8:40 a.m.
9100,1516,sched_arr_time,10:54 a.m.
9101,1516,act_arr_time,10:56 a.m.
9102,1517,src,flytecomm
9103,1517,flight,AA-1664-MIA-ATL
9104,1517,sched_dep_time,10:15 a.m.
9105,1517,act_dep_time,10:18 a.m.
9106,1517,sched_arr_time,12:10 p.m.
9107,1517,act_arr_time,11:56 a.m.
9108,1518,src,flytecomm
9109,1518,flight,AA-1279-DFW-PHX
9110,1518,sched_dep_time,1:00 p.m.
9111,1518,act_dep_time,2:04 p.m.
9112,1518,sched_arr_time,2:35 p.m.
9113,1518,act_arr_time,3:30 p.m.
9114,1519,src,flytecomm
9115,1519,flight,UA-854-SFO-IAH
9116,1519,sched_dep_time,7:53 a.m.
9117,1519,act_dep_time,7:49 a.m.
9118,1519,sched_arr_time,1:39 p.m.
9119,1519,act_arr_time,1:30 p.m.
9120,1520,src,flytecomm
9121,1520,flight,UA-382-IAD-LAX
9122,1520,sched_dep_time,12:30 p.m.
9123,1520,act_dep_time,12:35 p.m.
9124,1520,sched_arr_time,3:19 p.m.
9125,1520,act_arr_time,3:21 p.m.
9126,1521,src,flytecomm
9127,1521,flight,AA-4344-ORD-DTW
9128,1521,sched_dep_time,11:45 a.m.
9129,1521,act_dep_time,12:13 p.m.
9130,1521,sched_arr_time,2:00 p.m.
9131,1521,act_arr_time,2:10 p.m.
9132,1522,src,flytecomm
9133,1522,flight,UA-257-JFK-SFO
9134,1522,sched_dep_time,2:30 p.m.
9135,1522,act_dep_time,2:26 p.m.
9136,1522,sched_arr_time,6:15 p.m.
9137,1522,act_arr_time,5:42 p.m.
9138,1523,src,flytecomm
9139,1523,flight,UA-2945-PHL-CLT
9140,1523,sched_dep_time,12:00 a.m.
9141,1523,act_dep_time,3:11 a.m.
9142,1523,sched_arr_time,1:45 p.m.
9143,1523,act_arr_time,1:15 p.m.
9144,1524,src,flytecomm
9145,1524,flight,CO-63-EWR-IAH
9146,1524,sched_dep_time,5:25 p.m.
9147,1524,act_dep_time,5:22 p.m.
9148,1524,sched_arr_time,8:22 p.m.
9149,1524,act_arr_time,8:03 p.m.
9150,1525,src,flytecomm
9151,1525,flight,CO-47-IAH-LAX
9152,1525,sched_dep_time,7:10 p.m.
9153,1525,act_dep_time,8:25 p.m.
9154,1525,sched_arr_time,8:56 p.m.
9155,1525,act_arr_time,9:52 p.m.
9156,1526,src,flytecomm
9157,1526,flight,AA-2050-ORD-MIA
9158,1526,sched_dep_time,10:40 a.m.
9159,1526,act_dep_time,11:05 a.m.
9160,1526,sched_arr_time,2:45 p.m.
9161,1526,act_arr_time,2:46 p.m.
9162,1527,src,flytecomm
9163,1527,flight,UA-248-PHX-ORD
9164,1527,sched_dep_time,12:57 p.m.
9165,1527,act_dep_time,1:32 p.m.
9166,1527,sched_arr_time,5:15 p.m.
9167,1527,act_arr_time,5:34 p.m.
9168,1528,src,flytecomm
9169,1528,flight,AA-4330-CVG-ORD
9170,1528,sched_dep_time,3:35 p.m.
9171,1528,act_dep_time,3:36 p.m.
9172,1528,sched_arr_time,4:00 p.m.
9173,1528,act_arr_time,3:33 p.m.
9174,1529,src,flytecomm
9175,1529,flight,AA-1434-DFW-MCO
9176,1529,sched_dep_time,7:15 a.m.
9177,1529,act_dep_time,7:21 a.m.
9178,1529,sched_arr_time,10:35 a.m.
9179,1529,act_arr_time,10:36 a.m.
9180,1530,src,flytecomm
9181,1530,flight,AA-1640-MIA-MCO
9182,1530,sched_dep_time,6:30 p.m.
9183,1530,act_dep_time,6:30 p.m.
9184,1530,sched_arr_time,7:25 p.m.
9185,1530,act_arr_time,7:25 p.m.
9186,1531,src,flytecomm
9187,1531,flight,AA-4307-ORD-DTW
9188,1531,sched_dep_time,6:45 p.m.
9189,1531,act_dep_time,6:55 p.m.
9190,1531,sched_arr_time,9:10 p.m.
9191,1531,act_arr_time,8:53 p.m.
9192,1532,src,flytecomm
9193,1532,flight,AA-3-JFK-LAX
9194,1532,sched_dep_time,12:00 p.m.
9195,1532,act_dep_time,12:11 p.m.
9196,1532,sched_arr_time,3:15 p.m.
9197,1532,act_arr_time,3:16 p.m.
9198,1533,src,flytecomm
9199,1533,flight,CO-1694-LAX-IAH
9200,1533,sched_dep_time,7:15 p.m.
9201,1533,act_dep_time,7:15 p.m.
9202,1533,sched_arr_time,12:21 a.m.
9203,1533,act_arr_time,12:21 a.m.
9204,1534,src,flytecomm
9205,1534,flight,UA-843-LAX-ORD
9206,1534,sched_dep_time,1:55 p.m.
9207,1534,act_dep_time,2:10 p.m.
9208,1534,sched_arr_time,7:53 p.m.
9209,1534,act_arr_time,7:58 p.m.
9210,1535,src,flytecomm
9211,1535,flight,CO-1193-EWR-MCO
9212,1535,sched_dep_time,9:15 a.m.
9213,1535,act_dep_time,9:14 a.m.
9214,1535,sched_arr_time,12:18 p.m.
9215,1535,act_arr_time,12:09 p.m.
9216,1536,src,flytecomm
9217,1536,flight,AA-3842-MSP-ORD
9218,1536,sched_dep_time,6:00 a.m.
9219,1536,act_dep_time,6:56 a.m.
9220,1536,sched_arr_time,7:30 a.m.
9221,1536,act_arr_time,7:51 a.m.
9222,1537,src,flytecomm
9223,1537,flight,AA-643-MIA-ORD
9224,1537,sched_dep_time,7:10 a.m.
9225,1537,act_dep_time,7:30 a.m.
9226,1537,sched_arr_time,9:35 a.m.
9227,1537,act_arr_time,9:31 a.m.
9228,1538,src,flytecomm
9229,1538,flight,AA-1007-MIA-PHX
9230,1538,sched_dep_time,4:55 p.m.
9231,1538,act_dep_time,5:08 p.m.
9232,1538,sched_arr_time,8:05 p.m.
9233,1538,act_arr_time,7:55 p.m.
9234,1539,src,flytecomm
9235,1539,flight,AA-2525-DFW-MIA
9236,1539,sched_dep_time,7:25 a.m.
9237,1539,act_dep_time,7:39 a.m.
9238,1539,sched_arr_time,11:10 a.m.
9239,1539,act_arr_time,11:06 a.m.
9240,1540,src,flytecomm
9241,1540,flight,UA-2906-PHL-MCO
9242,1540,sched_dep_time,3:50 p.m.
9243,1540,act_dep_time,4:28 p.m.
9244,1540,sched_arr_time,6:23 p.m.
9245,1540,act_arr_time,6:38 p.m.
9246,1541,src,flytecomm
9247,1541,flight,UA-938-DEN-ORD
9248,1541,sched_dep_time,4:16 p.m.
9249,1541,act_dep_time,4:15 p.m.
9250,1541,sched_arr_time,7:35 p.m.
9251,1541,act_arr_time,7:36 p.m.
9252,1542,src,flytecomm
9253,1542,flight,AA-1221-MCO-ORD
9254,1542,sched_dep_time,8:00 p.m.
9255,1542,act_dep_time,8:23 p.m.
9256,1542,sched_arr_time,9:45 p.m.
9257,1542,act_arr_time,9:53 p.m.
9258,1543,src,flytecomm
9259,1543,flight,CO-16-LAX-EWR
9260,1543,sched_dep_time,10:25 a.m.
9261,1543,act_dep_time,10:20 a.m.
9262,1543,sched_arr_time,6:44 p.m.
9263,1543,act_arr_time,6:34 p.m.
9264,1544,src,flytecomm
9265,1544,flight,UA-2515-DFW-CLT
9266,1544,sched_dep_time,7:05 a.m.
9267,1544,act_dep_time,7:05 a.m.
9268,1544,sched_arr_time,10:31 a.m.
9269,1544,act_arr_time,10:47 a.m.
9270,1545,src,flytecomm
9271,1545,flight,AA-400-DFW-JFK
9272,1545,sched_dep_time,10:40 a.m.
9273,1545,act_dep_time,11:01 a.m.
9274,1545,sched_arr_time,2:59 p.m.
9275,1545,act_arr_time,3:04 p.m.
9276,1546,src,flytecomm
9277,1546,flight,UA-664-ORD-PHL
9278,1546,sched_dep_time,1:33 p.m.
9279,1546,act_dep_time,1:31 p.m.
9280,1546,sched_arr_time,4:31 p.m.
9281,1546,act_arr_time,4:23 p.m.
9282,1547,src,flytecomm
9283,1547,flight,AA-3756-ORD-SLC
9284,1547,sched_dep_time,12:15 p.m.
9285,1547,act_dep_time,12:41 p.m.
9286,1547,sched_arr_time,2:45 p.m.
9287,1547,act_arr_time,2:50 p.m.
9288,1548,src,flytecomm
9289,1548,flight,UA-37-EWR-MCO
9290,1548,sched_dep_time,1:29 p.m.
9291,1548,act_dep_time,1:48 p.m.
9292,1548,sched_arr_time,4:17 p.m.
9293,1548,act_arr_time,4:17 p.m.
9294,1549,src,flytecomm
9295,1549,flight,AA-1522-SFO-ORD
9296,1549,sched_dep_time,11:55 p.m.
9297,1549,act_dep_time,11:55 p.m.
9298,1549,sched_arr_time,5:50 a.m.
9299,1549,act_arr_time,5:50 a.m.
9300,1550,src,flytecomm
9301,1550,flight,UA-233-LAX-JFK
9302,1550,sched_dep_time,4:25 p.m.
9303,1550,act_dep_time,4:25 p.m.
9304,1550,sched_arr_time,12:29 a.m.
9305,1550,act_arr_time,12:29 a.m.
9306,1551,src,flytecomm
9307,1551,flight,AA-3823-LAX-DEN
9308,1551,sched_dep_time,9:00 p.m.
9309,1551,act_dep_time,9:00 p.m.
9310,1551,sched_arr_time,12:15 a.m.
9311,1551,act_arr_time,12:15 a.m.
9312,1552,src,flytecomm
9313,1552,flight,AA-2312-DFW-DTW
9314,1552,sched_dep_time,8:25 p.m.
9315,1552,act_dep_time,8:25 p.m.
9316,1552,sched_arr_time,11:50 p.m.
9317,1552,act_arr_time,11:50 p.m.
9318,1553,src,flytecomm
9319,1553,flight,AA-1165-JFK-MIA
9320,1553,sched_dep_time,6:59 a.m.
9321,1553,act_dep_time,7:22 a.m.
9322,1553,sched_arr_time,10:34 a.m.
9323,1553,act_arr_time,10:04 a.m.
9324,1554,src,flytecomm
9325,1554,flight,AA-431-MIA-SFO
9326,1554,sched_dep_time,8:35 a.m.
9327,1554,act_dep_time,8:51 a.m.
9328,1554,sched_arr_time,11:50 a.m.
9329,1554,act_arr_time,11:44 a.m.
9330,1555,src,flytecomm
9331,1555,flight,UA-3373-IAD-PHL
9332,1555,sched_dep_time,8:29 a.m.
9333,1555,act_dep_time,8:26 a.m.
9334,1555,sched_arr_time,9:24 a.m.
9335,1555,act_arr_time,9:13 a.m.
9336,1556,src,flytecomm
9337,1556,flight,AA-649-ORD-SNA
9338,1556,sched_dep_time,1:30 p.m.
9339,1556,act_dep_time,1:30 p.m.
9340,1556,sched_arr_time,3:50 p.m.
9341,1556,act_arr_time,3:50 p.m.
9342,1557,src,flytecomm
9343,1557,flight,CO-1250-MIA-IAH
9344,1557,sched_dep_time,2:53 p.m.
9345,1557,act_dep_time,3:01 p.m.
9346,1557,sched_arr_time,4:48 p.m.
9347,1557,act_arr_time,4:59 p.m.
9348,1558,src,flytecomm
9349,1558,flight,UA-6273-YYC-SFO
9350,1558,sched_dep_time,7:35 a.m.
9351,1558,act_dep_time,7:27 a.m.
9352,1558,sched_arr_time,9:43 a.m.
9353,1558,act_arr_time,8:45 a.m.
9354,1559,src,flytecomm
9355,1559,flight,UA-828-SFO-ORD
9356,1559,sched_dep_time,11:08 p.m.
9357,1559,act_dep_time,11:08 p.m.
9358,1559,sched_arr_time,5:11 a.m.
9359,1559,act_arr_time,5:11 a.m.
9360,1560,src,flytecomm
9361,1560,flight,CO-4888-IAH-DAL
9362,1560,sched_dep_time,5:30 p.m.
9363,1560,act_dep_time,5:30 p.m.
9364,1560,sched_arr_time,6:40 p.m.
9365,1560,act_arr_time,6:40 p.m.
9366,1561,src,flytecomm
9367,1561,flight,UA-858-PVG-SFO
9368,1561,sched_dep_time,1:45 p.m.
9369,1561,act_dep_time,1:32 p.m.
9370,1561,sched_arr_time,8:27 a.m.
9371,1561,act_arr_time,8:02 a.m.
9372,1562,src,flytecomm
9373,1562,flight,UA-2704-DTW-PHX
9374,1562,sched_dep_time,11:15 a.m.
9375,1562,act_dep_time,11:15 a.m.
9376,1562,sched_arr_time,1:40 p.m.
9377,1562,act_arr_time,2:00 p.m.
9378,1563,src,flytecomm
9379,1563,flight,AA-3063-SLC-LAX
9380,1563,sched_dep_time,8:20 p.m.
9381,1563,act_dep_time,8:39 p.m.
9382,1563,sched_arr_time,9:20 p.m.
9383,1563,act_arr_time,9:20 p.m.
9384,1564,src,flytecomm
9385,1564,flight,UA-2708-EWR-CLT
9386,1564,sched_dep_time,2:55 p.m.
9387,1564,act_dep_time,2:55 p.m.
9388,1564,sched_arr_time,4:53 p.m.
9389,1564,act_arr_time,4:44 p.m.
9390,1565,src,flytecomm
9391,1565,flight,UA-62-IAH-EWR
9392,1565,sched_dep_time,2:30 p.m.
9393,1565,act_dep_time,2:48 p.m.
9394,1565,sched_arr_time,7:03 p.m.
9395,1565,act_arr_time,7:10 p.m.
9396,1566,src,flytecomm
9397,1566,flight,UA-1500-IAH-GUA
9398,1566,sched_dep_time,8:55 a.m.
9399,1566,act_dep_time,9:16 a.m.
9400,1566,sched_arr_time,11:45 a.m.
9401,1566,act_arr_time,11:56 a.m.
9402,1567,src,flytecomm
9403,1567,flight,AA-3804-PHL-ORD
9404,1567,sched_dep_time,2:35 p.m.
9405,1567,act_dep_time,2:44 p.m.
9406,1567,sched_arr_time,4:05 p.m.
9407,1567,act_arr_time,3:43 p.m.
9408,1568,src,flytecomm
9409,1568,flight,AA-1917-JFK-MCO
9410,1568,sched_dep_time,2:55 p.m.
9411,1568,act_dep_time,3:27 p.m.
9412,1568,sched_arr_time,5:55 p.m.
9413,1568,act_arr_time,5:43 p.m.
9414,1569,src,flytecomm
9415,1569,flight,AA-2268-PHX-ORD
9416,1569,sched_dep_time,7:15 a.m.
9417,1569,act_dep_time,7:22 a.m.
9418,1569,sched_arr_time,11:35 a.m.
9419,1569,act_arr_time,11:06 a.m.
9420,1570,src,flytecomm
9421,1570,flight,AA-4277-CVG-JFK
9422,1570,sched_dep_time,12:10 p.m.
9423,1570,act_dep_time,12:10 p.m.
9424,1570,sched_arr_time,2:15 p.m.
9425,1570,act_arr_time,1:43 p.m.
9426,1571,src,flytecomm
9427,1571,flight,AA-2957-DFW-CVG
9428,1571,sched_dep_time,7:55 a.m.
9429,1571,act_dep_time,8:04 a.m.
9430,1571,sched_arr_time,11:05 a.m.
9431,1571,act_arr_time,11:01 a.m.
9432,1572,src,flytecomm
9433,1572,flight,UA-37-EDI-EWR
9434,1572,sched_dep_time,9:05 a.m.
9435,1572,act_dep_time,8:52 a.m.
9436,1572,sched_arr_time,11:53 a.m.
9437,1572,act_arr_time,12:09 p.m.
9438,1573,src,flytecomm
9439,1573,flight,AA-789-ORD-DEN
9440,1573,sched_dep_time,1:05 p.m.
9441,1573,act_dep_time,1:19 p.m.
9442,1573,sched_arr_time,2:35 p.m.
9443,1573,act_arr_time,3:13 p.m.
9444,1574,src,flytecomm
9445,1574,flight,AA-415-BOS-ORD
9446,1574,sched_dep_time,8:35 a.m.
9447,1574,act_dep_time,8:56 a.m.
9448,1574,sched_arr_time,10:40 a.m.
9449,1574,act_arr_time,10:16 a.m.
9450,1575,src,flytecomm
9451,1575,flight,AA-85-JFK-SFO
9452,1575,sched_dep_time,3:05 p.m.
9453,1575,act_dep_time,3:36 p.m.
9454,1575,sched_arr_time,6:30 p.m.
9455,1575,act_arr_time,6:43 p.m.
9456,1576,src,flytecomm
9457,1576,flight,AA-3979-CVG-ORD
9458,1576,sched_dep_time,7:30 a.m.
9459,1576,act_dep_time,8:04 a.m.
9460,1576,sched_arr_time,8:00 a.m.
9461,1576,act_arr_time,8:06 a.m.
9462,1577,src,flytecomm
9463,1577,flight,AA-3786-IAH-ORD
9464,1577,sched_dep_time,4:00 p.m.
9465,1577,act_dep_time,4:12 p.m.
9466,1577,sched_arr_time,6:40 p.m.
9467,1577,act_arr_time,6:15 p.m.
9468,1578,src,flytecomm
9469,1578,flight,AA-271-MIA-LAX
9470,1578,sched_dep_time,11:35 a.m.
9471,1578,act_dep_time,11:52 a.m.
9472,1578,sched_arr_time,2:25 p.m.
9473,1578,act_arr_time,2:27 p.m.
9474,1579,src,flytecomm
9475,1579,flight,CO-50-CLE-EWR
9476,1579,sched_dep_time,2:55 p.m.
9477,1579,act_dep_time,3:31 p.m.
9478,1579,sched_arr_time,4:49 p.m.
9479,1579,act_arr_time,5:26 p.m.
9480,1580,src,flytecomm
9481,1580,flight,UA-3099-PHX-PHL
9482,1580,sched_dep_time,11:55 a.m.
9483,1580,act_dep_time,11:55 a.m.
9484,1580,sched_arr_time,6:17 p.m.
9485,1580,act_arr_time,5:38 p.m.
9486,1581,src,flytecomm
9487,1581,flight,AA-4198-ORD-CLE
9488,1581,sched_dep_time,10:40 a.m.
9489,1581,act_dep_time,10:54 a.m.
9490,1581,sched_arr_time,12:55 p.m.
9491,1581,act_arr_time,12:50 p.m.
9492,1582,src,flytecomm
9493,1582,flight,AA-404-MIA-MCO
9494,1582,sched_dep_time,6:45 a.m.
9495,1582,act_dep_time,6:57 a.m.
9496,1582,sched_arr_time,7:45 a.m.
9497,1582,act_arr_time,7:40 a.m.
9498,1583,src,flytecomm
9499,1583,flight,CO-45-EWR-MIA
9500,1583,sched_dep_time,4:00 p.m.
9501,1583,act_dep_time,3:58 p.m.
9502,1583,sched_arr_time,7:05 p.m.
9503,1583,act_arr_time,6:36 p.m.
9504,1584,src,flytecomm
9505,1584,flight,AA-3809-PHX-LAX
9506,1584,sched_dep_time,6:00 a.m.
9507,1584,act_dep_time,6:10 a.m.
9508,1584,sched_arr_time,6:40 a.m.
9509,1584,act_arr_time,6:19 a.m.
9510,1585,src,flytecomm
9511,1585,flight,AA-59-JFK-SFO
9512,1585,sched_dep_time,7:10 a.m.
9513,1585,act_dep_time,7:39 a.m.
9514,1585,sched_arr_time,10:45 a.m.
9515,1585,act_arr_time,11:12 a.m.
9516,1586,src,flytecomm
9517,1586,flight,AA-222-LAX-BOS
9518,1586,sched_dep_time,7:10 a.m.
9519,1586,act_dep_time,7:31 a.m.
9520,1586,sched_arr_time,3:30 p.m.
9521,1586,act_arr_time,3:14 p.m.
9522,1587,src,mytripandmore
9523,1587,flight,AA-1733-ORD-PHX
9524,1587,sched_dep_time,7:45 p.m.
9525,1587,act_dep_time,7:58 p.m.
9526,1587,sched_arr_time,10:30 p.m.
9527,1587,act_arr_time,10:30 p.m.
9528,1588,src,mytripandmore
9529,1588,flight,CO-1586-IAH-MCO
9530,1588,sched_dep_time,7:00 p.m.
9531,1588,act_dep_time,7:14 p.m.
9532,1588,sched_arr_time,10:15 p.m.
9533,1588,act_arr_time,10:29 p.m.
9534,1589,src,mytripandmore
9535,1589,flight,UA-3925-IAD-ORF
9536,1589,sched_dep_time,8:41 a.m.
9537,1589,act_dep_time,8:42 a.m.
9538,1589,sched_arr_time,9:54 a.m.
9539,1589,act_arr_time,9:43 a.m.
9540,1590,src,mytripandmore
9541,1590,flight,AA-1640-MIA-MCO
9542,1590,sched_dep_time,6:30 p.m.
9543,1590,act_dep_time,6:30 p.m.
9544,1590,sched_arr_time,7:25 p.m.
9545,1590,act_arr_time,7:25 p.m.
9546,1591,src,mytripandmore
9547,1591,flight,UA-2830-MCO-CLT
9548,1591,sched_dep_time,3:27 p.m.
9549,1591,act_dep_time,3:27 p.m.
9550,1591,sched_arr_time,5:05 p.m.
9551,1591,act_arr_time,5:17 p.m.
9552,1592,src,mytripandmore
9553,1592,flight,UA-5487-SFO-MRY
9554,1592,sched_dep_time,10:39 a.m.
9555,1592,act_dep_time,10:33 a.m.
9556,1592,sched_arr_time,11:19 a.m.
9557,1592,act_arr_time,11:21 a.m.
9558,1593,src,mytripandmore
9559,1593,flight,AA-204-LAX-MCO
9560,1593,sched_dep_time,11:25 p.m.
9561,1593,act_dep_time,11:25 p.m.
9562,1593,sched_arr_time,6:55 a.m.
9563,1593,act_arr_time,6:55 a.m.
9564,1594,src,mytripandmore
9565,1594,flight,CO-1614-LAX-IAH
9566,1594,sched_dep_time,12:30 a.m.
9567,1594,act_dep_time,12:41 a.m.
9568,1594,sched_arr_time,5:35 a.m.
9569,1594,act_arr_time,5:26 a.m.
9570,1595,src,mytripandmore
9571,1595,flight,UA-2726-FLL-PHL
9572,1595,sched_dep_time,4:00 p.m.
9573,1595,act_dep_time,4:00 p.m.
9574,1595,sched_arr_time,6:46 p.m.
9575,1595,act_arr_time,6:28 p.m.
9576,1596,src,mytripandmore
9577,1596,flight,CO-1090-BOS-IAH
9578,1596,sched_dep_time,9:45 a.m.
9579,1596,act_dep_time,10:19 a.m.
9580,1596,sched_arr_time,1:16 p.m.
9581,1596,act_arr_time,1:19 p.m.
9582,1597,src,mytripandmore
9583,1597,flight,AA-3468-CVG-MIA
9584,1597,sched_dep_time,7:00 a.m.
9585,1597,act_dep_time,7:25 a.m.
9586,1597,sched_arr_time,9:55 a.m.
9587,1597,act_arr_time,9:45 a.m.
9588,1598,src,mytripandmore
9589,1598,flight,CO-62-IAH-EWR
9590,1598,sched_dep_time,2:30 p.m.
9591,1598,act_dep_time,2:48 p.m.
9592,1598,sched_arr_time,7:03 p.m.
9593,1598,act_arr_time,7:10 p.m.
9594,1599,src,mytripandmore
9595,1599,flight,CO-1023-IAH-DEN
9596,1599,sched_dep_time,11:40 a.m.
9597,1599,act_dep_time,11:56 a.m.
9598,1599,sched_arr_time,1:17 p.m.
9599,1599,act_arr_time,1:14 p.m.
9600,1600,src,mytripandmore
9601,1600,flight,AA-466-IAH-MIA
9602,1600,sched_dep_time,6:00 a.m.
9603,1600,act_dep_time,6:08 a.m.
9604,1600,sched_arr_time,9:20 a.m.
9605,1600,act_arr_time,9:05 a.m.
9606,1601,src,mytripandmore
9607,1601,flight,UA-3050-PHX-CLT
9608,1601,sched_dep_time,11:05 a.m.
9609,1601,act_dep_time,11:30 a.m.
9610,1601,sched_arr_time,4:57 p.m.
9611,1601,act_arr_time,5:05 p.m.
9612,1602,src,mytripandmore
9613,1602,flight,AA-1664-MIA-ATL
9614,1602,sched_dep_time,10:15 a.m.
9615,1602,act_dep_time,10:18 a.m.
9616,1602,sched_arr_time,12:10 p.m.
9617,1602,act_arr_time,11:56 a.m.
9618,1603,src,mytripandmore
9619,1603,flight,AA-3979-CVG-ORD
9620,1603,sched_dep_time,7:30 a.m.
9621,1603,act_dep_time,8:04 a.m.
9622,1603,sched_arr_time,8:00 a.m.
9623,1603,act_arr_time,8:06 a.m.
9624,1604,src,mytripandmore
9625,1604,flight,UA-382-IAD-LAX
9626,1604,sched_dep_time,12:30 p.m.
9627,1604,act_dep_time,12:35 p.m.
9628,1604,sched_arr_time,3:19 p.m.
9629,1604,act_arr_time,3:21 p.m.
9630,1605,src,mytripandmore
9631,1605,flight,AA-616-DFW-DTW
9632,1605,sched_dep_time,9:05 a.m.
